=== waiting for sdpa_cross (pid 475449) ===
=== repairing 2 records damaged by a mid-campaign edit ===
removed 'results/sdpa_cross/raw/tilelang__FLASH__x_d256_x_pdtypefp16_x_sdtypefp16__rand__rep2.json'
removed 'results/sdpa_cross/raw/cuda_unlimited__FLASH__x_d1024_x_pdtypefp16_x_sdtypefp16__rand__rep1.json'
[preflight] GPU 0 idle, build locks clear -- ok to measure
[driver2] op=sdpa 81 jobs x 5 reps = 405 processes, shuffled with seed 20260728
[  83/405] rep3 tilelang/K3[d=256,pdtype=fp16,sdtype=fp16]                 ok    7.9130 ms
[  84/405] rep4 tilelang/FLASH[d=128,pdtype=fp16,sdtype=fp16]              ok    2.9952 ms
[  85/405] rep2 cuda_unlimited/FLASH[d=256,pdtype=fp16,sdtype=fp32]        ok    5.7856 ms
[  86/405] rep2 torch/TORCH_MATH[d=256,pdtype=fp32,sdtype=fp32]            ok   22.4189 ms
[  87/405] rep0 triton/FLASH[d=256,pdtype=fp16,sdtype=fp32]                ok    7.3288 ms
[  88/405] rep1 cuda_unlimited/FLASH[d=128,pdtype=fp16,sdtype=fp32]        ok    2.8134 ms
[  89/405] rep3 triton/K3[d=1024,pdtype=fp16,sdtype=fp16]                  ok   18.2231 ms
[  90/405] rep2 torch/TORCH_F32[d=256,pdtype=fp32,sdtype=fp32]             ok   15.4046 ms
[  91/405] rep3 triton/FLASH[d=1024,pdtype=fp16,sdtype=fp16]               ok   50.2830 ms
[  92/405] rep1 cuda_noptx/FLASH[d=128,pdtype=fp32,sdtype=fp32]            ok    5.7375 ms
[  93/405] rep4 cuda_noptx/K3[d=256,pdtype=fp32,sdtype=fp32]               ok   15.5428 ms
[  94/405] rep1 cuda_noptx/K3[d=128,pdtype=fp32,sdtype=fp32]               ok    9.3507 ms
[  95/405] rep1 triton/K3[d=256,pdtype=fp32,sdtype=fp32]                   ok   28.0950 ms
[  96/405] rep1 tilelang/FLASH[d=256,pdtype=fp32,sdtype=fp32]              ok   10.3547 ms
[  97/405] rep3 cuda_noptx/FLASH[d=128,pdtype=fp16,sdtype=fp32]            ok    3.7791 ms
[  98/405] rep3 cuda_unlimited/K3[d=256,pdtype=fp16,sdtype=fp16]           ok    6.7697 ms
[  99/405] rep4 tilelang/FLASH[d=1024,pdtype=fp16,sdtype=fp16]             ok   25.8391 ms
[ 100/405] rep1 cuda_unlimited/K3[d=1024,pdtype=fp32,sdtype=fp32]          ok   39.6447 ms
[ 101/405] rep4 tilelang/K3[d=128,pdtype=fp16,sdtype=fp32]                 ok    5.4697 ms
[ 102/405] rep3 tilelang/FLASH[d=256,pdtype=fp16,sdtype=fp32]              ok    5.9551 ms
[ 103/405] rep2 cuda_noptx/K3[d=128,pdtype=fp16,sdtype=fp32]               ok    6.1942 ms
[ 104/405] rep0 tilelang/FLASH[d=256,pdtype=fp16,sdtype=fp16]              ok    5.9494 ms
[ 105/405] rep1 tilelang/FLASH[d=256,pdtype=fp16,sdtype=fp32]              ok    5.9863 ms
[ 106/405] rep2 tilelang/FLASH[d=256,pdtype=fp32,sdtype=fp32]              ok   10.1975 ms
[ 107/405] rep0 cuda_noptx/K3[d=1024,pdtype=fp16,sdtype=fp16]              ok   29.5168 ms
[ 108/405] rep3 torch/TORCH_F16[d=1024,pdtype=fp32,sdtype=fp32]            ok   32.9641 ms
[ 109/405] rep0 triton/K3[d=1024,pdtype=fp16,sdtype=fp16]                  ok   18.0767 ms
[ 110/405] rep0 cuda_unlimited/FLASH[d=128,pdtype=fp16,sdtype=fp16]        ok    2.7832 ms
[ 111/405] rep0 triton/FLASH[d=1024,pdtype=fp32,sdtype=fp32]               ok   65.3870 ms
[ 112/405] rep1 triton/K3[d=1024,pdtype=fp32,sdtype=fp32]                  ok  101.6704 ms
[ 113/405] rep1 cuda_unlimited/K3[d=1024,pdtype=fp16,sdtype=fp32]          ok   21.6622 ms
[ 114/405] rep2 cuda_unlimited/K3[d=256,pdtype=fp32,sdtype=fp32]           ok   12.8927 ms
[ 115/405] rep0 tilelang/FLASH[d=128,pdtype=fp32,sdtype=fp32]              ok    5.3033 ms
[ 116/405] rep0 cuda_noptx/K3[d=256,pdtype=fp16,sdtype=fp32]               ok    9.7178 ms
[ 117/405] rep4 torch/TORCH_F16[d=128,pdtype=fp32,sdtype=fp32]             ok    2.7832 ms
[ 118/405] rep1 cuda_unlimited/FLASH[d=128,pdtype=fp32,sdtype=fp32]        ok    5.1231 ms
[ 119/405] rep2 cuda_noptx/FLASH[d=256,pdtype=fp32,sdtype=fp32]            ok   10.6988 ms
[ 120/405] rep2 tilelang/K3[d=1024,pdtype=fp16,sdtype=fp32]                ok   26.4079 ms
[ 121/405] rep3 cuda_noptx/FLASH[d=1024,pdtype=fp16,sdtype=fp16]           ok   34.8027 ms
[ 122/405] rep2 triton/K3[d=256,pdtype=fp16,sdtype=fp32]                   ok    6.5946 ms
[ 123/405] rep0 tilelang/FLASH[d=1024,pdtype=fp16,sdtype=fp32]             ok   25.6753 ms
[ 124/405] rep0 cuda_unlimited/FLASH[d=256,pdtype=fp32,sdtype=fp32]        ok   10.1135 ms
[ 125/405] rep1 torch/TORCH_MATH[d=128,pdtype=fp32,sdtype=fp32]            ok   14.2838 ms
[ 126/405] rep1 torch/TORCH_F32[d=256,pdtype=fp32,sdtype=fp32]             ok   15.3078 ms
[ 127/405] rep2 cuda_noptx/K3[d=128,pdtype=fp16,sdtype=fp16]               ok    5.6223 ms
[ 128/405] rep0 torch/TORCH_F16[d=256,pdtype=fp32,sdtype=fp32]             ok    5.8383 ms
[ 129/405] rep2 triton/K3[d=128,pdtype=fp32,sdtype=fp32]                   ok   15.4896 ms
[ 130/405] rep4 tilelang/K3[d=1024,pdtype=fp16,sdtype=fp16]                ok   26.0613 ms
[ 131/405] rep0 cuda_unlimited/FLASH[d=256,pdtype=fp16,sdtype=fp16]        ok    5.7283 ms
[ 132/405] rep2 tilelang/FLASH[d=1024,pdtype=fp32,sdtype=fp32]             ok   55.5039 ms
[ 133/405] rep2 tilelang/FLASH[d=128,pdtype=fp32,sdtype=fp32]              ok    5.2475 ms
[ 134/405] rep0 tilelang/FLASH[d=128,pdtype=fp16,sdtype=fp16]              ok    3.0254 ms
[ 135/405] rep1 triton/K3[d=256,pdtype=fp16,sdtype=fp32]                   ok    6.5987 ms
[ 136/405] rep0 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp32]       ok   29.9940 ms
[ 137/405] rep3 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp32]       ok   29.9177 ms
[ 138/405] rep3 tilelang/FLASH[d=256,pdtype=fp32,sdtype=fp32]              ok   10.3347 ms
[ 139/405] rep0 cuda_noptx/FLASH[d=256,pdtype=fp16,sdtype=fp32]            ok    7.0825 ms
[ 140/405] rep3 triton/FLASH[d=128,pdtype=fp16,sdtype=fp16]                ok    2.5405 ms
[ 141/405] rep2 tilelang/FLASH[d=1024,pdtype=fp16,sdtype=fp32]             ok   25.6666 ms
[ 142/405] rep4 triton/K3[d=1024,pdtype=fp16,sdtype=fp16]                  ok   17.9410 ms
[ 143/405] rep1 triton/FLASH[d=1024,pdtype=fp32,sdtype=fp32]               ok   65.0578 ms
[ 144/405] rep3 tilelang/K3[d=1024,pdtype=fp16,sdtype=fp16]                ok   25.6384 ms
[ 145/405] rep0 tilelang/FLASH[d=128,pdtype=fp16,sdtype=fp32]              ok    2.9952 ms
[ 146/405] rep4 triton/K3[d=256,pdtype=fp16,sdtype=fp16]                   ok    5.9520 ms
[ 147/405] rep2 cuda_unlimited/FLASH[d=128,pdtype=fp32,sdtype=fp32]        ok    5.0181 ms
[ 148/405] rep4 cuda_noptx/FLASH[d=1024,pdtype=fp16,sdtype=fp32]           ok   34.6742 ms
[ 149/405] rep3 triton/FLASH[d=256,pdtype=fp16,sdtype=fp16]                ok    7.4086 ms
[ 150/405] rep2 triton/FLASH[d=256,pdtype=fp16,sdtype=fp32]                ok    7.4558 ms
[ 151/405] rep1 triton/K3[d=1024,pdtype=fp16,sdtype=fp16]                  ok   18.0864 ms
[ 152/405] rep0 tilelang/K3[d=1024,pdtype=fp32,sdtype=fp32]                ok   49.8473 ms
[ 153/405] rep3 triton/K3[d=128,pdtype=fp16,sdtype=fp16]                   ok    3.9434 ms
[ 154/405] rep1 tilelang/K3[d=1024,pdtype=fp16,sdtype=fp32]                ok   26.2656 ms
[ 155/405] rep4 tilelang/FLASH[d=256,pdtype=fp16,sdtype=fp32]              ok    5.9561 ms
[ 156/405] rep2 cuda_unlimited/FLASH[d=256,pdtype=fp16,sdtype=fp16]        ok    5.5670 ms
[ 157/405] rep0 triton/K3[d=256,pdtype=fp32,sdtype=fp32]                   ok   27.8598 ms
[ 158/405] rep1 tilelang/FLASH[d=128,pdtype=fp16,sdtype=fp16]              ok    3.0321 ms
[ 159/405] rep4 tilelang/K3[d=128,pdtype=fp32,sdtype=fp32]                 ok    9.5642 ms
[ 160/405] rep1 cuda_noptx/FLASH[d=1024,pdtype=fp32,sdtype=fp32]           ok   53.4513 ms
[ 161/405] rep0 cuda_noptx/FLASH[d=256,pdtype=fp32,sdtype=fp32]            ok   10.7028 ms
[ 162/405] rep1 cuda_noptx/FLASH[d=256,pdtype=fp16,sdtype=fp32]            ok    7.0385 ms
[ 163/405] rep0 cuda_noptx/K3[d=256,pdtype=fp32,sdtype=fp32]               ok   15.4102 ms
[ 164/405] rep1 triton/K3[d=128,pdtype=fp16,sdtype=fp32]                   ok    5.2512 ms
[ 165/405] rep2 cuda_noptx/K3[d=256,pdtype=fp16,sdtype=fp32]               ok    9.6415 ms
[ 166/405] rep3 cuda_unlimited/FLASH[d=128,pdtype=fp16,sdtype=fp32]        ok    2.8539 ms
[ 167/405] rep1 tilelang/K3[d=256,pdtype=fp16,sdtype=fp16]                 ok    7.8669 ms
[ 168/405] rep3 cuda_noptx/FLASH[d=128,pdtype=fp32,sdtype=fp32]            ok    5.8148 ms
[ 169/405] rep2 cuda_noptx/FLASH[d=128,pdtype=fp32,sdtype=fp32]            ok    5.7149 ms
[ 170/405] rep0 triton/K3[d=128,pdtype=fp16,sdtype=fp16]                   ok    3.9445 ms
[ 171/405] rep4 cuda_unlimited/K3[d=256,pdtype=fp16,sdtype=fp16]           ok    6.7748 ms
[ 172/405] rep1 cuda_noptx/K3[d=256,pdtype=fp16,sdtype=fp16]               ok    8.9672 ms
[ 173/405] rep2 torch/TORCH_F16[d=1024,pdtype=fp32,sdtype=fp32]            ok   33.2467 ms
[ 174/405] rep0 cuda_noptx/FLASH[d=128,pdtype=fp16,sdtype=fp32]            ok    3.8200 ms
[ 175/405] rep3 triton/FLASH[d=1024,pdtype=fp32,sdtype=fp32]               ok   65.5544 ms
[ 176/405] rep3 triton/K3[d=128,pdtype=fp32,sdtype=fp32]                   ok   15.5213 ms
[ 177/405] rep1 tilelang/K3[d=1024,pdtype=fp32,sdtype=fp32]                ok   50.1330 ms
[ 178/405] rep2 tilelang/K3[d=128,pdtype=fp16,sdtype=fp32]                 ok    5.3699 ms
[ 179/405] rep2 triton/K3[d=256,pdtype=fp16,sdtype=fp16]                   ok    5.9505 ms
[ 180/405] rep2 tilelang/K3[d=1024,pdtype=fp16,sdtype=fp16]                ok   25.2723 ms
[ 181/405] rep1 tilelang/FLASH[d=1024,pdtype=fp16,sdtype=fp32]             ok   25.3722 ms
[ 182/405] rep1 cuda_noptx/FLASH[d=256,pdtype=fp32,sdtype=fp32]            ok   10.5651 ms
[ 183/405] rep1 triton/FLASH[d=256,pdtype=fp16,sdtype=fp32]                ok    7.3236 ms
[ 184/405] rep3 cuda_noptx/K3[d=256,pdtype=fp32,sdtype=fp32]               ok   15.2980 ms
[ 185/405] rep4 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp32]       ok   29.9325 ms
[ 186/405] rep1 torch/TORCH_MATH[d=256,pdtype=fp32,sdtype=fp32]            ok   22.5290 ms
[ 187/405] rep3 torch/TORCH_F16[d=128,pdtype=fp32,sdtype=fp32]             ok    2.7802 ms
[ 188/405] rep1 cuda_unlimited/FLASH[d=256,pdtype=fp16,sdtype=fp16]        ok    5.8004 ms
[ 189/405] rep0 tilelang/FLASH[d=256,pdtype=fp32,sdtype=fp32]              ok   10.2815 ms
[ 190/405] rep2 tilelang/FLASH[d=128,pdtype=fp16,sdtype=fp16]              ok    2.9972 ms
[ 191/405] rep0 tilelang/K3[d=256,pdtype=fp32,sdtype=fp32]                 ok   14.9617 ms
[ 192/405] rep3 cuda_unlimited/K3[d=128,pdtype=fp16,sdtype=fp16]           ok    4.2870 ms
[ 193/405] rep0 tilelang/FLASH[d=1024,pdtype=fp16,sdtype=fp16]             ok   25.4228 ms
[ 194/405] rep1 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp32]       ok   29.8952 ms
[ 195/405] rep4 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp16]       ok   29.8691 ms
[ 196/405] rep2 cuda_noptx/K3[d=256,pdtype=fp32,sdtype=fp32]               ok   15.3124 ms
[ 197/405] rep3 tilelang/K3[d=128,pdtype=fp16,sdtype=fp32]                 ok    5.5096 ms
[ 198/405] rep0 triton/K3[d=128,pdtype=fp16,sdtype=fp32]                   ok    5.2495 ms
[ 199/405] rep4 cuda_noptx/K3[d=128,pdtype=fp32,sdtype=fp32]               ok    9.2145 ms
[ 200/405] rep4 tilelang/K3[d=256,pdtype=fp16,sdtype=fp32]                 ok    8.5473 ms
[ 201/405] rep3 torch/TORCH_F32[d=1024,pdtype=fp32,sdtype=fp32]            ok   60.2988 ms
[ 202/405] rep0 tilelang/K3[d=1024,pdtype=fp16,sdtype=fp16]                ok   25.6092 ms
[ 203/405] rep0 cuda_unlimited/K3[d=1024,pdtype=fp32,sdtype=fp32]          ok   39.3088 ms
[ 204/405] rep0 triton/FLASH[d=1024,pdtype=fp16,sdtype=fp16]               ok   49.7137 ms
[ 205/405] rep0 torch/TORCH_F16[d=1024,pdtype=fp32,sdtype=fp32]            ok   33.0040 ms
[ 206/405] rep0 cuda_noptx/K3[d=128,pdtype=fp16,sdtype=fp32]               ok    6.1850 ms
[ 207/405] rep2 cuda_unlimited/K3[d=256,pdtype=fp16,sdtype=fp16]           ok    6.6826 ms
[ 208/405] rep2 cuda_noptx/K3[d=1024,pdtype=fp32,sdtype=fp32]              ok   50.9286 ms
[ 209/405] rep3 cuda_unlimited/FLASH[d=256,pdtype=fp16,sdtype=fp32]        ok    5.7953 ms
[ 210/405] rep4 cuda_unlimited/K3[d=256,pdtype=fp16,sdtype=fp32]           ok    7.6140 ms
[ 211/405] rep0 cuda_unlimited/FLASH[d=128,pdtype=fp32,sdtype=fp32]        ok    5.1226 ms
[ 212/405] rep0 triton/K3[d=256,pdtype=fp16,sdtype=fp16]                   ok    5.9684 ms
[ 213/405] rep0 cuda_unlimited/FLASH[d=128,pdtype=fp16,sdtype=fp32]        ok    2.8539 ms
[ 214/405] rep4 cuda_unlimited/FLASH[d=256,pdtype=fp32,sdtype=fp32]        ok   10.3798 ms
[ 215/405] rep0 tilelang/K3[d=128,pdtype=fp16,sdtype=fp32]                 ok    5.5388 ms
[ 216/405] rep2 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp16]       ok   29.9361 ms
[ 217/405] rep0 cuda_noptx/FLASH[d=1024,pdtype=fp16,sdtype=fp16]           ok   34.7443 ms
[ 218/405] rep4 triton/K3[d=1024,pdtype=fp32,sdtype=fp32]                  ok  100.9234 ms
[ 219/405] rep3 triton/K3[d=256,pdtype=fp16,sdtype=fp16]                   ok    6.0426 ms
[ 220/405] rep1 cuda_noptx/K3[d=128,pdtype=fp16,sdtype=fp32]               ok    6.2136 ms
[ 221/405] rep4 triton/K3[d=1024,pdtype=fp16,sdtype=fp32]                  ok   18.9916 ms
[ 222/405] rep3 triton/K3[d=1024,pdtype=fp16,sdtype=fp32]                  ok   18.9783 ms
[ 223/405] rep2 cuda_unlimited/K3[d=128,pdtype=fp32,sdtype=fp32]           ok    8.3804 ms
[ 224/405] rep0 triton/FLASH[d=128,pdtype=fp16,sdtype=fp16]                ok    2.5405 ms
[ 225/405] rep4 tilelang/K3[d=256,pdtype=fp16,sdtype=fp16]                 ok    7.9283 ms
[ 226/405] rep3 cuda_noptx/FLASH[d=1024,pdtype=fp16,sdtype=fp32]           ok   34.8344 ms
[ 227/405] rep2 tilelang/FLASH[d=256,pdtype=fp16,sdtype=fp16]              ok    5.9387 ms
[ 228/405] rep1 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp16]       ok   29.7247 ms
[ 229/405] rep3 cuda_noptx/FLASH[d=1024,pdtype=fp32,sdtype=fp32]           ok   53.3093 ms
[ 230/405] rep2 triton/FLASH[d=256,pdtype=fp16,sdtype=fp16]                ok    7.4035 ms
[ 231/405] rep2 cuda_noptx/K3[d=128,pdtype=fp32,sdtype=fp32]               ok    9.3384 ms
[ 232/405] rep1 torch/TORCH_F16[d=256,pdtype=fp32,sdtype=fp32]             ok    5.7979 ms
[ 233/405] rep1 torch/TORCH_F16[d=1024,pdtype=fp32,sdtype=fp32]            ok   32.9175 ms
[ 234/405] rep0 cuda_unlimited/FLASH[d=1024,pdtype=fp32,sdtype=fp32]       ok   55.3057 ms
[ 235/405] rep4 cuda_unlimited/FLASH[d=128,pdtype=fp16,sdtype=fp16]        ok    2.8273 ms
[ 236/405] rep3 torch/TORCH_F16[d=256,pdtype=fp32,sdtype=fp32]             ok    5.8383 ms
[ 237/405] rep3 cuda_unlimited/FLASH[d=1024,pdtype=fp16,sdtype=fp16]       ok   30.5664 ms
[ 238/405] rep2 triton/FLASH[d=1024,pdtype=fp32,sdtype=fp32]               ok   65.3972 ms
[ 239/405] rep1 tilelang/K3[d=128,pdtype=fp32,sdtype=fp32]                 ok    9.5273 ms
[ 240/405] rep2 triton/K3[d=1024,pdtype=fp32,sdtype=fp32]                  ok  100.6069 ms
[ 241/405] rep3 torch/TORCH_MATH[d=256,pdtype=fp32,sdtype=fp32]            ok   22.5172 ms
[ 242/405] rep3 tilelang/FLASH[d=1024,pdtype=fp32,sdtype=fp32]             ok   55.5397 ms
[ 243/405] rep4 tilelang/FLASH[d=256,pdtype=fp32,sdtype=fp32]              ok   10.1990 ms
