==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==PROF== Connected to process 135299 (/home/lxt230026/miniconda3/bin/python3.13)
==PROF== Disconnected from process 135299
==PROF== Connected to process 135494 (/home/lxt230026/miniconda3/bin/python3.13)
==PROF== Disconnected from process 135494
==PROF== Connected to process 135688 (/home/lxt230026/miniconda3/bin/python3.13)
==PROF== Disconnected from process 135688
==PROF== Creating report from application replay data: 0%.....................100%
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"5","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","72.10"
"5","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","30,144"
"5","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","87.84"
"6","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,778,112"
"6","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","6,500,096"
"6","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","81.80"
"6","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","31,296"
"6","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.02"
"7","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","3,411,456"
"7","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","12,507,008"
"7","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","59.39"
"7","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,504"
"7","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","94.98"
"8","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,778,368"
"8","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,866,624"
"8","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","79.18"
"8","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","31,456"
"8","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.99"
"9","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","959,744"
"9","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,366,272"
"9","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.01"
"9","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,440"
"9","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","98.58"
"10","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,777,856"
"10","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,413,504"
"10","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","80.45"
"10","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","30,304"
"10","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.02"
"11","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","999,424"
"11","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","10,220,032"
"11","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","41.97"
"11","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,376"
"11","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","98.52"
"12","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,777,856"
"12","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,533,696"
"12","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","79.45"
"12","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","30,880"
"12","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.02"
"13","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","382,080"
"13","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","10,528,384"
"13","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","41.35"
"13","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","28,992"
"13","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.43"
"14","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,778,240"
"14","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,081,472"
"14","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","80.40"
"14","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,920"
"14","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.00"
"15","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","626,560"
"15","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","10,324,352"
"15","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","40.92"
"15","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,440"
"15","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.08"
"16","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,778,240"
"16","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,229,440"
"16","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","78.97"
"16","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","30,656"
"16","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.06"
"17","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","627,712"
"17","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","10,588,544"
"17","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","41.65"
"17","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,600"
"17","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.06"
"18","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,777,856"
"18","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,220,608"
"18","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","80.47"
"18","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","30,080"
"18","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.05"
"19","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","595,968"
"19","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","10,255,872"
"19","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","40.94"
"19","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,152"
"19","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.12"
"20","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,778,112"
"20","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,162,240"
"20","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","79.17"
"20","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","30,496"
"20","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.02"
"21","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","857,088"
"21","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","10,223,872"
"21","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","41.00"
"21","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,728"
"21","135299","python3.13","127.0.0.1","ln_apply_row(const float *, const float *, const float *, float *, const float *, const float *, long, long, int, float)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","98.74"
"22","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,777,472"
"22","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","5,077,632"
"22","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","80.16"
"22","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","29,984"
"22","135299","python3.13","127.0.0.1","ln_reduce_row(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(512, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","1.04"
